Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title
Alicia Keys,0.657,0.726,0,-4.74,0.0458,0.542,0,0.137,0.282,90.105,204400,https://www.youtube.com/watch?v=izyZLKIWGiA,Alicia Keys - Underdog (Official Video)
John Mayer,0.542,0.131,7,-14.104,0.0316,0.983,0.00544,0.156,0.319,136.161,190013,https://www.youtube.com/watch?v=08Ndzf5-HxI,John Mayer - You're Gonna Live Forever in Me (Audio)
John Mayer,0.826,0.694,7,-7.862,0.0315,0.316,0.0285,0.074,0.852,123.932,217427,https://www.youtube.com/watch?v=mQ055hHdxbE,John Mayer - New Light (Premium Content!)
John Mayer,0.667,0.361,1,-8.69,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000,https://www.youtube.com/watch?v=ncijv1WCnVk,John Mayer - Slow Dancing In A Burning Room [HD]
John Mayer,0.647,0.729,5,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,https://www.youtube.com/watch?v=N5EnGwXV_Pg,John Mayer - Your Body Is a Wonderland (Official HD Video)
John Mayer,0.578,0.756,2,-5.82,0.115,0.157,0.000232,0.249,0.663,176.739,201173,https://www.youtube.com/watch?v=oBIxScJ5rlY,John Mayer - Waiting On the World to Change (Official Video)
John Mayer,0.315,0.296,5,-13.262,0.0315,0.771,0,0.702,0.435,173.509,263573,https://www.youtube.com/watch?v=20Ov0cDPZy8,John Mayer - Free Fallin' (Live at the Nokia Theatre)
John Mayer,0.753,0.326,7,-9.883,0.0342,0.731,0.00131,0.24,0.237,123.799,245827,https://www.youtube.com/watch?v=0h3albh-ngU,Gravity Music Video- John Mayer
John Mayer,0.548,0.483,4,-9.102,0.0268,0.515,0.0674,0.0922,0.166,159.952,286387,https://www.youtube.com/watch?v=CQEoLHeI0tA,John Mayer - I Guess I Just Feel Like (Official Lyric Video)
John Mayer,0.431,0.377,2,-9.753,0.0288,0.749,0,0.211,0.353,173.67,213627,https://www.youtube.com/watch?v=7L-Rwxoc2jU,John Mayer - XO (Official Audio)
John Mayer,0.591,0.831,4,-6.612,0.0355,0.235,0.00142,0.0571,0.678,93.007,187307,https://www.youtube.com/watch?v=66Ne5dVDfLM,John Mayer - Last Train Home (Official Video)
Christina Aguilera,0.673,0.758,7,-3.632,0.158,0.039,0,0.341,0.542,135.956,229507,https://www.youtube.com/watch?v=5jlI4uzZGjU,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera
Christina Aguilera,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,https://www.youtube.com/watch?v=xzFhO4PaIbw,Christina Aguilera ft Varios Artistas - El Ultimo AdiÃ³s
Christina Aguilera,0.407,0.147,2,-8.822,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,229400,https://www.youtube.com/watch?v=-2U0Ivkn2Ds,"A Great Big World, Christina Aguilera - Say Something"
Christina Aguilera,0.633,0.8,1,-6.945,0.166,0.209,0.000123,0.137,0.913,175.716,217573,https://www.youtube.com/watch?v=kIDWgqDBNXA,Christina Aguilera - Genie In A Bottle (Official Video)
Christina Aguilera,0.456,0.573,5,-3.866,0.0275,0.578,3.05E-06,0.114,0.0992,76.19,238560,https://www.youtube.com/watch?v=eAfyFTzZDMM,Christina Aguilera - Beautiful (Official HD Video)
Christina Aguilera,0.64,0.889,2,-3.073,0.322,0.107,0,0.339,0.436,99.931,298853,https://www.youtube.com/watch?v=4Rg3sAb8Id8,Christina Aguilera - Dirrty (Official HD Video) ft. Redman
Christina Aguilera,0.575,0.744,1,-5.466,0.0603,0.0687,0,0.0723,0.701,183.79,241507,https://www.youtube.com/watch?v=HSgGWDyFZKI,Christina Aguilera - This Christmas (Official Audio)
Christina Aguilera,0.435,0.92,4,-1.357,0.201,0.235,0.000353,0.552,0.45,188.899,245960,https://www.youtube.com/watch?v=PstrAfoMKlc,Christina Aguilera - Fighter (Official HD Video)
Christina Aguilera,0.686,0.789,8,-4.713,0.23,0.0125,0.0147,0.142,0.72,172.976,194213,https://www.youtube.com/watch?v=-ScjucUV8v0,Christina Aguilera - Candyman (Official Video)
Christina Aguilera,0.754,0.811,5,-3.679,0.0561,0.0185,5.18E-06,0.654,0.639,109.902,267960,https://www.youtube.com/watch?v=RQa7SvVCdZk,"Christina Aguilera, Lil' Kim, Mya, P!nk - Lady Marmalade"
Marc Anthony,0.656,0.877,0,-3.231,0.0342,0.345,0,0.349,0.894,105.018,252347,https://www.youtube.com/watch?v=YXnjy5YlDwk,Marc Anthony - Vivir Mi Vida (Official Video)
Marc Anthony,0.574,0.802,7,-3.976,0.0316,0.659,5.07E-06,0.0765,0.739,93.537,280453,https://www.youtube.com/watch?v=3VmoZrxXbmg,Marc Anthony - Flor PÃ¡lida (Official Video)
Marc Anthony,0.665,0.94,5,-3.606,0.0553,0.434,0,0.0914,0.752,93.725,231593,https://www.youtube.com/watch?v=VibGLc41UvQ,Daddy Yankee & Marc Anthony - De Vuelta Pa' La Vuelta (Video Oficial)
Marc Anthony,0.691,0.658,0,-6.496,0.0359,0.398,4.58E-05,0.112,0.617,97.68,300160,https://www.youtube.com/watch?v=dcTyr5fhTi4,Marc Anthony - Tu Amor Me Hace Bien (Audio)
Marc Anthony,0.474,0.879,4,-3.979,0.115,0.636,0,0.16,0.668,91.094,388360,https://www.youtube.com/watch?v=sw0T1Q17FwI,Y Hubo Alguien - Marc Anthony (video oficial).wmv
Marc Anthony,0.42,0.843,7,-4.692,0.0647,0.248,0,0.078,0.539,173.91,302947,https://www.youtube.com/watch?v=joucE2oAYDY,Marc Anthony - QuÃ© Precio Tiene el Cielo (Audio)
Marc Anthony,0.481,0.415,0,-5.646,0.0323,0.432,0,0.128,0.196,77.472,240733,https://www.youtube.com/watch?v=4zYvFQB1EDc,Â¿Y como es el? Mark Anthony Video Oficial
Marc Anthony,0.658,0.863,7,-3.575,0.0352,0.287,1.53E-05,0.16,0.967,96.499,268440,https://www.youtube.com/watch?v=AsCnKFzhFSA,Marc Anthony - Parecen Viernes (Official Video)
Marc Anthony,0.521,0.704,9,-5.772,0.0513,0.332,7.10E-06,0.0665,0.846,98.364,289467,https://www.youtube.com/watch?v=Ns9YYSqLxyI,Marc Anthony - Valio La Pena (Salsa Version)
Marc Anthony,0.553,0.632,4,-4.837,0.0782,0.375,0,0.267,0.687,85.1,309587,https://www.youtube.com/watch?v=toLrTToaN0M,Marc Anthony - Ahora Quien (Salsa Version)
Ricardo Arjona,0.591,0.672,5,-3.515,0.0375,0.622,0,0.112,0.267,139.939,265307,https://www.youtube.com/watch?v=I9cCPQVPv8o,Ricardo Arjona - Fuiste tÃº feat. Gaby Moreno (Video Oficial)
Ricardo Arjona,0.626,0.714,0,-3.824,0.0259,0.507,0.000851,0.101,0.484,99.907,330373,https://www.youtube.com/watch?v=qcIFbzmULGE,Ricardo Arjona - El Problema (Video Oficial)
Ricardo Arjona,0.62,0.497,0,-7.443,0.027,0.558,6.68E-06,0.251,0.427,140.207,218760,https://www.youtube.com/watch?v=8idGGwXZ_Kk,Videoclip de Ricardo Arjona - La mujer que no soÃ±e jÃ¡mas
Ricardo Arjona,0.737,0.518,4,-6.736,0.0405,0.115,0.000102,0.0964,0.33,128.031,228107,https://www.youtube.com/watch?v=F9NezifDe5I,Ricardo Arjona - PingÃ¼inos en la Cama (Video Oficial)
Ricardo Arjona,0.634,0.842,11,-3.546,0.0295,0.168,0.000203,0.0983,0.358,99.973,247613,https://www.youtube.com/watch?v=rMN4mOUbE8g,Ricardo Arjona   Minutos video Oficial   HQ
Ricardo Arjona,0.717,0.716,2,-7.35,0.0326,0.106,1.09E-06,0.277,0.682,147.107,402133,https://www.youtube.com/watch?v=-apU2sviHCM,Ricardo Arjona - Historia De Taxi  (Video)
Ricardo Arjona,0.336,0.682,0,-4.667,0.0332,0.198,0.00211,0.353,0.314,139.442,210400,https://www.youtube.com/watch?v=z64CDwgAPd0,Ricardo Arjona - Como Duele (Video Oficial)
Ricardo Arjona,0.678,0.677,7,-6.179,0.0292,0.675,0.00023,0.152,0.3,135.559,254000,https://www.youtube.com/watch?v=_D6p0A5QTMU,Ricardo Arjona - Desnuda (Official Video
Ricardo Arjona,0.766,0.72,2,-6.48,0.0353,0.394,0.0107,0.0519,0.851,105.674,207013,https://www.youtube.com/watch?v=ucyQM5z2qHQ,Ricardo Arjona - Mujeres (Official Video)
Ricardo Arjona,0.505,0.617,5,-5.548,0.0328,0.183,1.54E-06,0.189,0.237,172.882,272573,https://www.youtube.com/watch?v=Tt4dcREuYb0,Ricardo Arjona - AcompÃ¡Ã±ame a Estar Solo (Video Oficial)
Stevie Wonder,0.675,0.597,5,-11.329,0.0337,0.0534,0,0.0986,0.828,108.875,161160,https://www.youtube.com/watch?v=pUj9frKY46E,"Stevie Wonder - Signed, Sealed, Delivered I'm Yours"
Stevie Wonder,0.748,0.551,1,-9.054,0.0239,0.243,1.57E-06,0.0943,0.65,113.535,262240,https://www.youtube.com/watch?v=VtPLdL5GWDg,Stevie Wonder - I Just Called To Say I Love You (Music Video)
Stevie Wonder,0.633,0.634,8,-12.115,0.0725,0.038,0.0064,0.0385,0.872,100.499,245493,https://www.youtube.com/watch?v=7_tmeHCO1IM,Stevie Wonder - Superstition â€” (Official Music Video)
Stevie Wonder,0.521,0.699,0,-6.961,0.0338,0.0981,0,0.1,0.802,83.529,148147,https://www.youtube.com/watch?v=wtgGBgpNcIo,Stevie Wonder - What Christmas Means To Me (Tamla Records 1967)
Stevie Wonder,0.524,0.519,6,-11.903,0.043,0.195,0,0.523,0.847,110.121,169800,https://www.youtube.com/watch?v=imsB543zqSM,Stevie Wonder - For Once In My Life
Stevie Wonder,0.588,0.568,6,-9.766,0.0672,0.16,0,0.0792,0.952,106.938,232760,https://www.youtube.com/watch?v=hmKshpLXnxE,Stevie Wonder - Sir Duke
Stevie Wonder,0.519,0.46,11,-14.53,0.0688,0.823,5.97E-05,0.243,0.675,132.082,178200,https://www.youtube.com/watch?v=yYj1DMHwFy4,You Are The Sunshine of My Life - Stevie Wonder
Stevie Wonder,0.662,0.624,10,-13.606,0.0417,0.165,0,0.0674,0.961,174.513,252560,https://www.youtube.com/watch?v=74mL5f7tr5w,Stevie Wonder - Part Time Lover Official Video
Stevie Wonder,0.33,0.44,5,-9.858,0.0296,0.603,0,0.481,0.228,98.567,168413,https://www.youtube.com/watch?v=MaA7B9cu4kU,"Stevie Wonder, Andra Day - Someday At Christmas"
Stevie Wonder,0.747,0.692,1,-8.956,0.0474,0.202,3.39E-05,0.0698,0.904,118.698,199387,https://www.youtube.com/watch?v=uPBvq7yewIk,Stevie Wonder - Isn't she lovely (Official Video)
Ludacris,0.624,0.723,1,-6.782,0.378,0.172,0,0.483,0.757,84.789,216933,https://www.youtube.com/watch?v=JqHliQijgvA,Ludacris - My Chick Bad ft. Nicki Minaj
Ludacris,0.915,0.79,6,-3.186,0.207,0.16,0,0.112,0.967,140.095,275907,https://www.youtube.com/watch?v=mq-Ru6kQhE4,Ludacris - What's Your Fantasy ft. Shawnna
Ludacris,0.568,0.894,0,-3.301,0.332,0.152,0,0.209,0.778,109.939,272320,https://www.youtube.com/watch?v=qfjbe4RKbwQ,Ludacris - Act A Fool (Official Music Video)
Ludacris,0.785,0.498,1,-6.977,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,https://www.youtube.com/watch?v=ox-lfowevqA,Ludacris - How Low
Ludacris,0.921,0.668,7,-8.73,0.235,0.0949,0,0.592,0.892,131.059,296587,https://www.youtube.com/watch?v=t21DFnu00Dc,Ludacris - Rollout (My Business) (Official Music Video)
Ludacris,0.86,0.688,9,-7.203,0.434,0.399,0,0.67,0.622,100.934,303027,https://www.youtube.com/watch?v=DwGKDF9Y1r4,Ludacris - Area Codes (Official Music Video) ft. Nate Dogg
Ludacris,0.551,0.598,1,-6.79,0.27,0.15,0,0.299,0.612,78.756,230613,https://www.youtube.com/watch?v=T9Op2YQ7yyU,Ludacris - Money Maker (Official Music Video) ft. Pharrell
Ludacris,0.555,0.639,1,-5.16,0.263,0.0594,0,0.118,0.184,171.609,270747,https://www.youtube.com/watch?v=5yt849wJyVk,Ludacris - Get Back (Official Music Video)
Ludacris,0.962,0.637,9,-5.553,0.106,0.0368,0.022,0.156,0.311,126.707,235093,https://www.youtube.com/watch?v=BJe43wkJbq0,Ludacris - Blueberry Yum Yum BEST QUALITY
Ludacris,0.751,0.84,6,-4.855,0.349,0.367,0,0.0916,0.801,99.057,213760,https://www.youtube.com/watch?v=pZG7IK99OvI,Ludacris - Stand Up (Official Music Video) ft. Shawnna
Plan B,0.841,0.783,6,-4.915,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,190560,https://www.youtube.com/watch?v=fsUP-KYPI98,Plan B - Es un secreto [Official Video]
Plan B,0.895,0.792,2,-5.923,0.0769,0.0386,0,0.0547,0.941,96.018,190493,https://www.youtube.com/watch?v=eP7XX6YtUqo,Plan B - Por Que Te Demoras?  [Official Audio]
Plan B,0.804,0.745,4,-5.963,0.229,0.00849,0.000942,0.0378,0.635,183.985,162400,https://www.youtube.com/watch?v=lY1eF-jlGJ4,Plan B - Guatauba [ClasicoReggaetonero]
Plan B,0.844,0.757,1,-4.61,0.0523,0.0945,0,0.16,0.532,94.977,220133,https://www.youtube.com/watch?v=adyZO3E63Gg,Plan B - Si No Le Contesto [Official Video]
Plan B,0.897,0.864,11,-3.735,0.147,0.252,0,0.517,0.542,95.981,207627,https://www.youtube.com/watch?v=9FWgcBfs5A0,Plan B - Candy
Plan B,0.793,0.853,1,-3.655,0.0477,0.0937,0,0.085,0.906,164.022,240320,https://www.youtube.com/watch?v=QvypZSdjO8M,Plan B - Fanatica Sensual Official Video
Plan B,0.875,0.909,9,-3.558,0.076,0.14,0.00185,0.0616,0.524,119.999,305526,https://www.youtube.com/watch?v=SpRpfev01n0,"El Alfa El Jefe - SUAVE (Remix) Ft. Chencho ""Plan B"", Bryant Myers, Noriel, Jon Z, Miky Woodz"
Plan B,0.788,0.815,1,-4.54,0.0539,0.162,0,0.244,0.871,82.014,263800,https://www.youtube.com/watch?v=F7w9WCW9UOY,Plan B - FanÃ¡tica Sensual ft. Nicky Jam (Remix) [Official Audio]
Plan B,0.947,0.874,2,-3.813,0.176,0.316,0,0.372,0.835,120.063,183182,https://www.youtube.com/watch?v=mgDY7iBtawM,"Plan B Feat. Trick Daddy, Trina & Lda - Frikitona New York City (Official Remix).wmv"
Plan B,0.8,0.729,9,-2.897,0.144,0.101,0,0.316,0.836,171.976,271515,https://www.youtube.com/watch?v=nh0Ovd0AJao,Chencho âž• Farruko âž• Darell âž• Brytiago - Ella Fuma [Official Video]
Aventura,0.725,0.86,1,-3.726,0.182,0.422,0.000284,0.0674,0.791,175.896,230125,https://www.youtube.com/watch?v=ayd3yWr4tqU,"Aventura, Bad Bunny - VolvÃ­ (Video Oficial)"
Aventura,0.732,0.708,9,-7.905,0.262,0.534,0,0.237,0.717,175.924,267787,https://www.youtube.com/watch?v=Lg_Pn45gyMs,Aventura - Ella y Yo (ft. Don Omar)
Aventura,0.804,0.56,1,-6.912,0.0397,0.416,0,0.0608,0.768,133.682,254720,https://www.youtube.com/watch?v=8DIdsCGRP80,Aventura   Obsession  Video Oficial HQ   Official Video HQ 
Aventura,0.825,0.605,11,-9.71,0.0376,0.0764,0,0.314,0.944,124.005,229360,https://www.youtube.com/watch?v=0XCot42qTvA,Aventura - Dile Al Amor
Aventura,0.779,0.589,5,-10.645,0.0345,0.332,0,0.12,0.894,128.044,215213,https://www.youtube.com/watch?v=elGZbcpGzdU,Aventura - El Perdedor
Aventura,0.732,0.64,0,-9.859,0.0378,0.586,1.81E-05,0.104,0.715,125.015,263347,https://www.youtube.com/watch?v=uBwk106e3es,Aventura - Un Beso
Aventura,0.812,0.506,1,-10.729,0.0533,0.143,0,0.132,0.701,125.941,238720,https://www.youtube.com/watch?v=6WeMiC-CJHA,Aventura - El Malo
Aventura,0.745,0.716,9,-8.221,0.0411,0.202,0,0.059,0.817,132.932,257187,https://www.youtube.com/watch?v=CsziEW_gYhU,Aventura - Los Infieles
Aventura,0.781,0.491,8,-8.793,0.0444,0.471,0,0.0972,0.913,124.971,348827,https://www.youtube.com/watch?v=uPCZm2Tvjpo,Aventura - EnsenÌƒame A Olvidar
Aventura,0.814,0.639,1,-8.078,0.0463,0.0979,0,0.13,0.961,133.035,234240,https://www.youtube.com/watch?v=z2pt4CN4rhc,Aventura - Mi corazoncito
Usher,0.894,0.791,2,-4.699,0.112,0.0183,0,0.0388,0.583,105.018,250373,https://www.youtube.com/watch?v=GxBSyx85Kp8,"Usher - Yeah! (Official Video) ft. Lil Jon, Ludacris"
Usher,0.663,0.861,7,-3.398,0.109,0.0338,0,0.082,0.654,119.963,220800,https://www.youtube.com/watch?v=C-dvTjK_07c,Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull
Usher,0.662,0.507,5,-8.238,0.118,0.257,0,0.0465,0.676,86.412,223440,https://www.youtube.com/watch?v=fPgf2meEX1w,"Usher, Alicia Keys - My Boo (Official Video)"
Usher,0.781,0.745,4,-5.81,0.0332,0.198,1.14E-05,0.36,0.326,129.998,269493,https://www.youtube.com/watch?v=1RnPB76mjxI,Usher - OMG ft. will.i.am
Usher,0.573,0.712,0,-5.976,0.0732,0.0572,0,0.167,0.346,140.012,259720,https://www.youtube.com/watch?v=cB5e0zHRzHc,Usher - Love in This Club (Official Music Video) ft. Young Jeezy
Usher,0.657,0.629,6,-4.938,0.0782,0.194,0,0.254,0.726,93.985,266893,https://www.youtube.com/watch?v=Bxau9B3jOHM,Usher - U Remind Me (Official Music Video)
Usher,0.816,0.5,1,-4.551,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,247840,https://www.youtube.com/watch?v=o3IWTfcks4k,Usher - U Got It Bad (Official Video)
Usher,0.796,0.477,1,-7.161,0.108,0.314,0,0.12,0.685,119.928,231933,https://www.youtube.com/watch?v=t5XNWFw5HVw,Usher - Burn (Official Music Video)
Usher,0.679,0.728,5,-3.092,0.154,0.159,0,0.107,0.46,152.001,181013,https://www.youtube.com/watch?v=BOaJloEPUCg,Summer Walker - Come Thru (with Usher) [Official Music Video]
Usher,0.845,0.467,1,-7.674,0.138,0.0586,0,0.0694,0.702,138.007,211200,https://www.youtube.com/watch?v=5Sy19X0xxrM,"Usher - Confessions, Pt. II"
Vicente FernÃ¡ndez,0.73,0.341,3,-8.521,0.0578,0.654,0.000181,0.0926,0.822,100.558,173080,https://www.youtube.com/watch?v=M3CbRJ6jgQc,Vicente FernÃ¡ndez - Un Millon De Primaveras
Vicente FernÃ¡ndez,0.41,0.334,0,-6.662,0.0621,0.529,0,0.137,0.47,86.086,195373,https://www.youtube.com/watch?v=_9-oddWM_9k,Vicente FernÃ¡ndez - AcÃ¡ Entre Nos (En Vivo)
Vicente FernÃ¡ndez,0.746,0.324,4,-8.064,0.045,0.692,0.00782,0.139,0.385,104.976,190227,https://www.youtube.com/watch?v=x07SLQtlypo,Vicente FernÃ¡ndez - Estos Celos
Vicente FernÃ¡ndez,0.607,0.296,5,-9.541,0.0601,0.565,9.17E-05,0.324,0.577,71.136,189720,https://www.youtube.com/watch?v=xa2GLqL12Zk,Vicente FernÃ¡ndez - Mujeres Divinas (En Vivo)
Vicente FernÃ¡ndez,0.342,0.425,0,-5.589,0.0289,0.612,4.93E-06,0.243,0.409,154.202,156867,https://www.youtube.com/watch?v=oq70h9XBj_0,Vicente FernÃ¡ndez - Hermoso CariÃ±o (En Vivo)
Vicente FernÃ¡ndez,0.409,0.277,0,-10.276,0.0421,0.63,0,0.173,0.534,80.062,170107,https://www.youtube.com/watch?v=pIlo3v6C6xo,LA DIFERENCIA  VICENTE FERNANDEZ VIDEO ORIGINAL HD
Vicente FernÃ¡ndez,0.355,0.351,9,-9.513,0.0455,0.39,0.00257,0.394,0.471,164.933,179397,https://www.youtube.com/watch?v=ugNQ5uIN09Q,Vicente FernÃ¡ndez - Volver Volver
Vicente FernÃ¡ndez,0.6,0.356,4,-7.725,0.0586,0.426,0,0.379,0.542,67.164,202093,https://www.youtube.com/watch?v=9xbGUd6H4WA,Que De Raro Tiene Oficial   Vicente FernaÌndez
Vicente FernÃ¡ndez,0.808,0.539,9,-5.686,0.0457,0.214,0.000104,0.0869,0.896,117.643,144973,https://www.youtube.com/watch?v=LIaQ7cWKOVw,Vicente FernÃ¡ndez - No Me SÃ© Rajar (En Vivo [Un Azteca en el Azteca])
Vicente FernÃ¡ndez,0.496,0.451,9,-5.563,0.0278,0.82,0.000119,0.0597,0.455,100.296,171640,https://www.youtube.com/watch?v=uJYH1rMb988,Vicente FernÃ¡ndez - De Que Manera Te Olvido 1980
Alejandro FernÃ¡ndez,0.642,0.442,8,-9.115,0.074,0.491,1.58E-06,0.102,0.465,148.01,231773,https://www.youtube.com/watch?v=05dcxPp62BQ,Alejandro FernÃ¡ndez - Me Dedique A Perderte (Video Oficial)
Alejandro FernÃ¡ndez,0.549,0.548,10,-5.698,0.0321,0.233,0,0.0789,0.714,81.622,185213,https://www.youtube.com/watch?v=xv10AbmoZsU,Alejandro FernÃ¡ndez - Inexperto En Olvidarte (Official Video)
Alejandro FernÃ¡ndez,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,https://www.youtube.com/watch?v=zxG1Yj1Si58,Varios Artistas Latinos - EL Ultimo Adios
Alejandro FernÃ¡ndez,0.692,0.855,9,-4.77,0.0725,0.24,0,0.0967,0.777,94.984,228147,https://www.youtube.com/watch?v=4d_UM_2UORo,Alejandro FernÃ¡ndez - SÃ© Que Te Duele ft. Morat (Video Oficial)
Alejandro FernÃ¡ndez,0.549,0.764,1,-5.881,0.0427,0.528,0,0.0782,0.573,157.502,188893,https://www.youtube.com/watch?v=6r8mlDvfyZI,Alejandro FernÃ¡ndez - Me Hace Tanto Bien (Video Oficial)
Alejandro FernÃ¡ndez,0.622,0.647,4,-6.913,0.0352,0.524,4.82E-05,0.0872,0.815,206.037,243307,https://www.youtube.com/watch?v=FT8HG4EOn9o,ManÃ¡ & Alejandro FernÃ¡ndez - Mariposa Traicionera (Video Oficial)
Alejandro FernÃ¡ndez,0.406,0.459,3,-6.373,0.0392,0.328,0,0.0717,0.245,123.54,291107,https://www.youtube.com/watch?v=Z81hsLIY1sQ,Alejandro FernÃ¡ndez - Hoy Tengo Ganas De Ti ft. Christina Aguilera (Video Oficial)
Alejandro FernÃ¡ndez,0.724,0.715,10,-7.738,0.0504,0.425,0,0.0746,0.832,104.06,254600,,
Alejandro FernÃ¡ndez,0.571,0.418,11,-6.89,0.0303,0.109,0,0.0705,0.518,100.738,229053,https://www.youtube.com/watch?v=HchFhmF2734,Alejandro FernÃ¡ndez - Caballero (Video Oficial)
Alejandro FernÃ¡ndez,0.439,0.35,10,-11.088,0.0302,0.642,6.40E-05,0.115,0.568,163.113,213733,https://www.youtube.com/watch?v=MXlwuZ_nEk0,Alejandro FernÃ¡ndez - Como Quien Pierde Una Estrella (Video Oficial)
T-Pain,0.693,0.549,1,-8.141,0.119,0.0109,0,0.0677,0.605,80.028,227960,https://www.youtube.com/watch?v=dBrRBZy8OTs,T-Pain - Buy U A Drank (Shawty Snappin') (Official HD Video) ft. Yung Joc
T-Pain,0.832,0.391,8,-8.504,0.0628,0.0564,0,0.224,0.436,104.961,238800,https://www.youtube.com/watch?v=Lt2wjJlP2N4,T-Pain - Bartender (Official HD Video) ft. Akon
T-Pain,0.728,0.327,0,-11.596,0.0999,0.0948,0,0.103,0.195,100,231040,https://www.youtube.com/watch?v=rxRvDpF2FDA,T-Pain - I'm Sprung (Official HD Video)
T-Pain,0.778,0.498,5,-6.846,0.0562,0.256,0,0.295,0.464,96.995,231093,https://www.youtube.com/watch?v=45Q4Zk3CN8k,T-Pain - Up Down (Do This All Day) (Explicit) ft. B.o.B
T-Pain,0.739,0.368,8,-10.233,0.0845,0.00542,0,0.171,0.467,144.992,239413,https://www.youtube.com/watch?v=QjgZZGo881E,I'm N Luv (Wit A Stripper) featuring Mike Jones (Official HD Video)
T-Pain,0.622,0.711,7,-6.618,0.0542,0.0457,0,0.174,0.679,79.932,195987,https://www.youtube.com/watch?v=_wmD3M-BfVo,T-Pain - Best Love Song ft. Chris Brown
T-Pain,0.76,0.746,0,-5.331,0.227,0.137,0,0.0905,0.449,100.011,233546,https://www.youtube.com/watch?v=D9Q3ojqDsRg,Tory Lanez and T-Pain - Jerry Sprunger (Official Music Video) (Co-Directed & Edited by Tory Lanez)
T-Pain,0.699,0.805,6,-3.05,0.0595,0.0383,0,0.502,0.722,127.009,216440,https://www.youtube.com/watch?v=iil7NdI2Q9c,T-Pain - Turn All the Lights On (Audio) ft. Ne-Yo
T-Pain,0.786,0.689,1,-6.113,0.315,0.00931,1.14E-06,0.214,0.874,157.936,235307,https://www.youtube.com/watch?v=L-VnjtQhKc0,T-Pain - Booty Wurk (One Cheek At a Time) ft. Joey Galaxy
T-Pain,0.565,0.491,1,-6.902,0.221,0.0049,0,0.137,0.337,175.694,242085,https://www.youtube.com/watch?v=UJtjoQ5TcVI,T-Pain & Kehlani - I Like Dat (Official Video)
Johann Sebastian Bach,0.257,0.109,7,-21.356,0.0597,0.9,0.867,0.0762,0.307,75.02,151480,https://www.youtube.com/watch?v=1prweT95Mo0,"Yo-Yo Ma - Bach: Cello Suite No. 1 in G Major, PrÃ©lude (Official Video)"
Johann Sebastian Bach,0.0769,0.0846,2,-25.997,0.045,0.922,0.929,0.113,0.0586,176.329,363253,https://www.youtube.com/watch?v=pzlw6fUux4o,"Air on the G String (Suite No. 3, BWV 1068) J. S. Bach, original instruments"
Johann Sebastian Bach,0.454,0.0139,4,-29.966,0.0514,0.995,0.943,0.0736,0.244,130.253,184853,https://www.youtube.com/watch?v=55hk75OgWDg,"Lang Lang - Bach: Goldberg Variations, BWV 988: Aria"
Johann Sebastian Bach,0.221,0.126,0,-25.367,0.0447,0.989,0.897,0.0769,0.216,133.564,139307,https://www.youtube.com/watch?v=gVah1cr3pU0,"Lang Lang â€“ Bach: The Well-Tempered Clavier: Book 1, 1.Prelude C Major, BWV 846"
Johann Sebastian Bach,0.36,0.00301,6,-35.441,0.0444,0.994,0.897,0.0557,0.18,72.892,301400,https://www.youtube.com/watch?v=7ObkAAcmUoo,"Adagio (After Bach's Violin Concerto No. 2, BWV 1042)"
Johann Sebastian Bach,0.326,0.0993,7,-22.496,0.072,0.988,0.916,0.108,0.417,137.274,150973,https://www.youtube.com/watch?v=1prweT95Mo0,"Yo-Yo Ma - Bach: Cello Suite No. 1 in G Major, PrÃ©lude (Official Video)"
Johann Sebastian Bach,0.359,0.0299,7,-30.533,0.043,0.995,0.934,0.0828,0.159,73.144,132760,https://www.youtube.com/watch?v=FHqytGT0lqo,"Lang Lang - Bach: Flute Sonata in E Flat Major, BWV 1031: II. Siciliano (Transc. Kempff)"
Johann Sebastian Bach,0.515,0.269,11,-21.859,0.037,0.847,0.0897,0.0757,0.964,130.998,90107,,
Johann Sebastian Bach,0.499,0.351,9,-11.509,0.0448,0.951,9.94E-05,0.118,0.616,90.664,235947,https://www.youtube.com/watch?v=J7TFSsqnpHY,"Daniel Lozakovich â€“ Bach: Violin Concerto No.1 In A Minor, BWV 1041: I. Allegro moderato"
Johann Sebastian Bach,0.494,0.016,10,-32.307,0.0426,0.995,0.922,0.136,0.118,98.224,295840,https://www.youtube.com/watch?v=ZIUCRXMM4pE,"J. S. Bach: Cantata NÂº 208, 'Sheep May Safely Graze', BWV 208"
